i,t,m,index,women,girls,boys,men,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize
7048301221006,2007,Sumadija,1678,1,2,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1.386294361
7048301221007,2007,Sumadija,1679,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1.098612289
7048301221008,2007,Sumadija,1680,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1.386294361
7048301221009,2007,Sumadija,1681,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289
7048301221010,2007,Sumadija,1682,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7048301221011,2007,Sumadija,1683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7048301221012,2007,Sumadija,1684,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7048301221013,2007,Sumadija,1685,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7048301221014,2007,Sumadija,1686,2,1,0,3,0,1,0,0,0,0,0,0,2,1,0,0,1,1,1.791759469
7048302721001,2007,Sumadija,1687,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7048302721002,2007,Sumadija,1688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7048302721003,2007,Sumadija,1689,3,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1.609437912
7048302721004,2007,Sumadija,1690,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7048302721005,2007,Sumadija,1691,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7048302721006,2007,Sumadija,1692,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7048302721007,2007,Sumadija,1693,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.386294361
7048302721008,2007,Sumadija,1694,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7048302721009,2007,Sumadija,1695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7048302721010,2007,Sumadija,1696,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7048302721011,2007,Sumadija,1697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7048302721012,2007,Sumadija,1698,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7048302721013,2007,Sumadija,1699,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7048302721014,2007,Sumadija,1700,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7049100971001,2007,Sumadija,1701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7049100971002,2007,Sumadija,1702,3,0,1,2,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1.791759469
7049100971003,2007,Sumadija,1703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7049100971004,2007,Sumadija,1704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7049100971005,2007,Sumadija,1705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7049100971006,2007,Sumadija,1706,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1.386294361
7049100971007,2007,Sumadija,1707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7049100971008,2007,Sumadija,1708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7049100971009,2007,Sumadija,1709,3,0,0,4,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1.945910149
7049100971011,2007,Sumadija,1710,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.098612289
7049100971012,2007,Sumadija,1711,3,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,2,2,1.945910149
7049100971013,2007,Sumadija,1712,2,1,0,3,0,0,0,1,0,0,0,0,2,1,0,0,1,1,1.791759469
7049100971014,2007,Sumadija,1713,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1.609437912
7049101331001,2007,Sumadija,1714,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7049101331002,2007,Sumadija,1715,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1.386294361
7049101331003,2007,Sumadija,1716,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7049101331004,2007,Sumadija,1717,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1.386294361
7049101331006,2007,Sumadija,1718,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.098612289
7049101331007,2007,Sumadija,1719,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1.386294361
7049101331008,2007,Sumadija,1720,1,1,0,3,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1.609437912
7049101331009,2007,Sumadija,1721,2,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1.609437912
7049101331011,2007,Sumadija,1722,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7049101331012,2007,Sumadija,1723,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7049101331013,2007,Sumadija,1724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7049101331014,2007,Sumadija,1725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7051300081001,2007,South-east serbia,1726,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.098612289
7051300081002,2007,South-east serbia,1727,2,1,1,2,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1.791759469
7051300081003,2007,South-east serbia,1728,2,0,1,2,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1.609437912
7051300081004,2007,South-east serbia,1729,4,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1.609437912
7051300081005,2007,South-east serbia,1730,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1.098612289
7051300081006,2007,South-east serbia,1731,2,2,0,3,0,1,0,1,0,0,0,0,2,1,0,1,1,0,1.945910149
7051300081007,2007,South-east serbia,1732,1,2,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
7051300081008,2007,South-east serbia,1733,1,0,0,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1.386294361
7051300081009,2007,South-east serbia,1734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7051300081010,2007,South-east serbia,1735,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1.386294361
7051300081011,2007,South-east serbia,1736,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7051300081012,2007,South-east serbia,1737,2,1,0,5,0,0,0,0,0,0,0,1,4,0,0,1,1,1,2.079441542
7051300081013,2007,South-east serbia,1738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7052100381002,2007,East serbia,1739,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.098612289
7052100381003,2007,East serbia,1740,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1.386294361
7052100381005,2007,East serbia,1741,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7052100381006,2007,East serbia,1742,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7052100381007,2007,East serbia,1743,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1.609437912
7052100381008,2007,East serbia,1744,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7052100381009,2007,East serbia,1745,3,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1.609437912
7052100381010,2007,East serbia,1746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7052100381012,2007,East serbia,1747,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1.791759469
7052100381013,2007,East serbia,1748,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1.386294361
7052100381014,2007,East serbia,1749,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.386294361
7053000271001,2007,East serbia,1750,3,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1.609437912
7053000271002,2007,East serbia,1751,4,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1.791759469
7053000271003,2007,East serbia,1752,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1.386294361
7053000271005,2007,East serbia,1753,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1.386294361
7053000271007,2007,East serbia,1754,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1.386294361
7053000271008,2007,East serbia,1755,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6931471806
7053000271009,2007,East serbia,1756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7053000271010,2007,East serbia,1757,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1.386294361
7053000271011,2007,East serbia,1758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7053000271012,2007,East serbia,1759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7053000271013,2007,East serbia,1760,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7053000271014,2007,East serbia,1761,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7054800031001,2007,South-east serbia,1762,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.098612289
7054800031002,2007,South-east serbia,1763,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.098612289
7054800031003,2007,South-east serbia,1764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7054800031004,2007,South-east serbia,1765,2,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1.386294361
7054800031006,2007,South-east serbia,1766,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7054800031007,2007,South-east serbia,1767,1,0,2,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1.386294361
7054800031008,2007,South-east serbia,1768,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7054800031009,2007,South-east serbia,1769,2,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1.386294361
7054800031010,2007,South-east serbia,1770,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806
7054800031012,2007,South-east serbia,1771,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7054800031013,2007,South-east serbia,1772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7054800031014,2007,South-east serbia,1773,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1.386294361
7054800731002,2007,South-east serbia,1774,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7054800731003,2007,South-east serbia,1775,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7054800731004,2007,South-east serbia,1776,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7054800731006,2007,South-east serbia,1777,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7054800731008,2007,South-east serbia,1778,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7054800731009,2007,South-east serbia,1779,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471806
7054800731010,2007,South-east serbia,1780,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289
7054800731011,2007,South-east serbia,1781,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7054800731013,2007,South-east serbia,1782,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7054800731014,2007,South-east serbia,1783,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7055600141001,2007,East serbia,1784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7055600141002,2007,East serbia,1785,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.386294361
7055600141003,2007,East serbia,1786,2,2,0,2,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1.791759469
7055600141004,2007,East serbia,1787,3,0,2,2,1,0,1,0,0,0,0,0,0,1,1,0,1,2,1.945910149
7055600141006,2007,East serbia,1788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7055600141007,2007,East serbia,1789,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1.386294361
7055600141008,2007,East serbia,1790,1,2,1,1,0,0,0,0,1,0,0,2,0,0,1,1,0,0,1.609437912
7055600141009,2007,East serbia,1791,3,1,0,3,0,1,0,0,0,0,0,0,0,1,2,1,1,1,1.945910149
7055600141010,2007,East serbia,1792,2,0,2,1,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1.609437912
7055600141011,2007,East serbia,1793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7055600141014,2007,East serbia,1794,1,1,1,2,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1.609437912
7055601031001,2007,East serbia,1795,2,1,1,2,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1.791759469
7055601031002,2007,East serbia,1796,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7055601031003,2007,East serbia,1797,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7055601031004,2007,East serbia,1798,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7055601031005,2007,East serbia,1799,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7055601031006,2007,East serbia,1800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7055601031007,2007,East serbia,1801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7055601031008,2007,East serbia,1802,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.098612289
7055601031009,2007,East serbia,1803,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.098612289
7055601031010,2007,East serbia,1804,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7055601031011,2007,East serbia,1805,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7055601031012,2007,East serbia,1806,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7055601031013,2007,East serbia,1807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7055601031014,2007,East serbia,1808,1,1,2,1,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1.609437912
7055601461002,2007,East serbia,1809,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7055601461003,2007,East serbia,1810,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1.386294361
7055601461004,2007,East serbia,1811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7055601461005,2007,East serbia,1812,1,0,2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1.386294361
7055601461006,2007,East serbia,1813,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7055601461007,2007,East serbia,1814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7055601461009,2007,East serbia,1815,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7055601461010,2007,East serbia,1816,2,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1.609437912
7055601461011,2007,East serbia,1817,2,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1.386294361
7055601461012,2007,East serbia,1818,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7055601461013,2007,East serbia,1819,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.098612289
7055601461014,2007,East serbia,1820,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7055601961001,2007,East serbia,1821,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471806
7055601961002,2007,East serbia,1822,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7055601961003,2007,East serbia,1823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7055601961004,2007,East serbia,1824,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471806
7055601961007,2007,East serbia,1825,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7055601961008,2007,East serbia,1826,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.098612289
7055601961009,2007,East serbia,1827,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7055601961010,2007,East serbia,1828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7055601961011,2007,East serbia,1829,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7055601961012,2007,East serbia,1830,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7055601961013,2007,East serbia,1831,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1.386294361
7055601961014,2007,East serbia,1832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7055602431001,2007,East serbia,1833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7055602431002,2007,East serbia,1834,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.098612289
7055602431003,2007,East serbia,1835,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.386294361
7055602431004,2007,East serbia,1836,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.098612289
7055602431005,2007,East serbia,1837,3,2,0,2,0,0,0,2,0,0,0,0,0,2,2,1,0,0,1.945910149
7055602431006,2007,East serbia,1838,3,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1.609437912
7055602431007,2007,East serbia,1839,3,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1.609437912
7055602431008,2007,East serbia,1840,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.098612289
7055602431009,2007,East serbia,1841,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.098612289
7055602431010,2007,East serbia,1842,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6931471806
7055602431011,2007,East serbia,1843,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.098612289
7055602431012,2007,East serbia,1844,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7055602431013,2007,East serbia,1845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7055602431014,2007,East serbia,1846,2,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1.609437912
7055603821001,2007,East serbia,1847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7055603821003,2007,East serbia,1848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7055603821004,2007,East serbia,1849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7055603821005,2007,East serbia,1850,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7055603821006,2007,East serbia,1851,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361
7055603821007,2007,East serbia,1852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7055603821008,2007,East serbia,1853,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6931471806
7055603821009,2007,East serbia,1854,2,0,0,3,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1.609437912
7055603821010,2007,East serbia,1855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7055603821011,2007,East serbia,1856,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1.386294361
7055603821013,2007,East serbia,1857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7055603821014,2007,East serbia,1858,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7056400561001,2007,Sumadija,1859,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7056400561002,2007,Sumadija,1860,2,2,0,2,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1.791759469
7056400561003,2007,Sumadija,1861,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7056400561004,2007,Sumadija,1862,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.098612289
7056400561005,2007,Sumadija,1863,2,0,0,4,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1.791759469
7056400561006,2007,Sumadija,1864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7056400561007,2007,Sumadija,1865,2,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1.609437912
7056400561008,2007,Sumadija,1866,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1.386294361
7056400561009,2007,Sumadija,1867,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.098612289
7056400561010,2007,Sumadija,1868,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1.386294361
7056400561011,2007,Sumadija,1869,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1.386294361
7056400561012,2007,Sumadija,1870,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7056400561013,2007,Sumadija,1871,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1.386294361
7056400561014,2007,Sumadija,1872,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7057200341001,2007,East serbia,1873,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7057200341004,2007,East serbia,1874,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1.098612289
7057200341005,2007,East serbia,1875,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1.386294361
7057200341006,2007,East serbia,1876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7057200341007,2007,East serbia,1877,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.098612289
7057200341009,2007,East serbia,1878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7057200341010,2007,East serbia,1879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7057200341011,2007,East serbia,1880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7057200341012,2007,East serbia,1881,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1.386294361
7057200341013,2007,East serbia,1882,1,0,2,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361
7057201031002,2007,East serbia,1883,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7057201031004,2007,East serbia,1884,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7057201031005,2007,East serbia,1885,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7057201031006,2007,East serbia,1886,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.386294361
7057201031009,2007,East serbia,1887,2,0,2,2,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1.791759469
7057201031010,2007,East serbia,1888,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1.386294361
7057201031011,2007,East serbia,1889,1,0,2,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1.609437912
7057201031012,2007,East serbia,1890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7057201031013,2007,East serbia,1891,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.386294361
7057201031014,2007,East serbia,1892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7059900111001,2007,Sumadija,1893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7059900111002,2007,Sumadija,1894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7059900111003,2007,Sumadija,1895,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7059900111004,2007,Sumadija,1896,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7059900111005,2007,Sumadija,1897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7059900111006,2007,Sumadija,1898,2,2,0,2,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1.791759469
7059900111007,2007,Sumadija,1899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7059900111008,2007,Sumadija,1900,3,1,1,2,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1.945910149
7059900111009,2007,Sumadija,1901,2,2,0,2,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1.791759469
7059900111010,2007,Sumadija,1902,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7059900111011,2007,Sumadija,1903,3,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1.791759469
7059900111012,2007,Sumadija,1904,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7059900111013,2007,Sumadija,1905,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.098612289
7059900111014,2007,Sumadija,1906,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7059901091001,2007,Sumadija,1907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7059901091002,2007,Sumadija,1908,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7059901091003,2007,Sumadija,1909,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289
7059901091004,2007,Sumadija,1910,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7059901091005,2007,Sumadija,1911,2,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1.609437912
7059901091006,2007,Sumadija,1912,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
