i,t,m,Females 00-03,Females 04-08,Females 09-13,Females 14-18,Females 19-30,Females 31-50,Females 51-99,Males 00-03,Males 04-08,Males 09-13,Males 14-18,Males 19-30,Males 31-50,Males 51-99,log HSize
3040600801053,2013-14,Amhara,0,0,0,2,1,1,0,0,0,0,0,0,1,1,1.609437912
3040600801053,2015-16,Amhara,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1.609437912
3040600801054,2011-12,Amhara,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3040600801065,2011-12,Amhara,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1.386294361
3040600801065,2013-14,Amhara,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1.609437912
3040600801065,2015-16,Amhara,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.098612289
3040600801079,2011-12,Amhara,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6931471806
3040600801079,2013-14,Amhara,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
3040600801079,2015-16,Amhara,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
3040600801090,2011-12,Amhara,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.6931471806
3040600801090,2013-14,Amhara,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1.609437912
3040600801090,2015-16,Amhara,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.098612289
3040600801092,2011-12,Amhara,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
3040600801092,2013-14,Amhara,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1.386294361
3040600801092,2015-16,Amhara,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1.609437912
3040600801104,2011-12,Amhara,0,0,0,0,0,1,1,0,0,1,2,0,1,0,1.791759469
3040600801104,2013-14,Amhara,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1.945910149
3040600801104,2015-16,Amhara,0,0,0,0,0,1,1,1,0,0,1,2,0,0,1.945910149
3040600801118,2011-12,Amhara,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
3040600801118,2013-14,Amhara,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1.386294361
3040600801118,2015-16,Amhara,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1.386294361
030409010100102004,2018-19,Amhara,1,0,0,0,2,0,0,2,0,0,0,0,1,0,1.791759469
030409010100102014,2018-19,Amhara,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.098612289
030409010100102025,2018-19,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
030409010100102038,2018-19,Amhara,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.098612289
030409010100102049,2018-19,Amhara,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.098612289
030409010100102060,2018-19,Amhara,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1.386294361
030409010100102076,2018-19,Amhara,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.098612289
030409010100102092,2018-19,Amhara,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.6931471806
030409010100102105,2018-19,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
030409010100102116,2018-19,Amhara,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.098612289
030409010100102127,2018-19,Amhara,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1.609437912
030409010100102137,2018-19,Amhara,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.6931471806
030409010100102149,2018-19,Amhara,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.386294361
030409010100102160,2018-19,Amhara,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
030409010100102172,2018-19,Amhara,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1.609437912
3040901203004,2011-12,Amhara,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1.791759469
3040901203004,2013-14,Amhara,0,0,2,0,0,1,0,1,0,0,1,1,0,1,1.945910149
3040901203004,2015-16,Amhara,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1.791759469
3040901203016,2011-12,Amhara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3040901203016,2013-14,Amhara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3040901203016,2015-16,Amhara,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3040901203028,2011-12,Amhara,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.098612289
3040901203028,2013-14,Amhara,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1.386294361
3040901203028,2015-16,Amhara,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.098612289
3040901203040,2011-12,Amhara,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1.386294361
3040901203040,2013-14,Amhara,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1.791759469
3040901203040,2015-16,Amhara,0,0,0,0,1,1,0,1,2,0,0,1,0,0,1.945910149
3040901203052,2011-12,Amhara,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1.791759469
3040901203052,2013-14,Amhara,0,0,0,2,0,1,0,0,0,1,1,0,1,0,1.791759469
3040901203052,2015-16,Amhara,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1.791759469
3040901203065,2011-12,Amhara,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1.098612289
3040901203065,2013-14,Amhara,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1.098612289
3040901203065,2015-16,Amhara,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1.386294361
3040901203077,2011-12,Amhara,0,0,1,1,1,0,1,0,0,0,0,2,0,1,1.945910149
3040901203077,2013-14,Amhara,0,0,1,0,2,0,1,0,0,0,0,2,0,1,1.945910149
3040901203077,2015-16,Amhara,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1.945910149
3040901203090,2011-12,Amhara,0,0,0,1,0,1,0,0,0,0,1,2,0,1,1.791759469
3040901203090,2013-14,Amhara,0,0,0,0,2,1,0,0,0,0,1,2,0,1,1.945910149
3040901203090,2015-16,Amhara,0,0,0,0,1,1,0,0,0,0,0,3,0,1,1.791759469
3040901203102,2011-12,Amhara,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.098612289
3040901203102,2013-14,Amhara,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.098612289
3040901203102,2015-16,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
3040901203116,2011-12,Amhara,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.098612289
3040901203116,2013-14,Amhara,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1.609437912
3040901203116,2015-16,Amhara,0,2,0,0,0,1,0,1,0,0,0,0,1,0,1.609437912
3040901203134,2011-12,Amhara,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1.609437912
3040901203134,2013-14,Amhara,0,1,0,0,1,0,1,1,0,2,0,0,1,0,1.945910149
3040901203134,2015-16,Amhara,0,1,0,0,0,1,1,1,0,2,0,0,1,0,1.945910149
3040901203150,2011-12,Amhara,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
3040901203150,2015-16,Amhara,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.098612289
030409088800307009,2018-19,Amhara,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1.791759469
030409088800307017,2018-19,Amhara,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1.609437912
030409088800307026,2018-19,Amhara,0,1,2,0,2,0,1,0,0,0,1,0,1,0,2.079441542
030409088800307035,2018-19,Amhara,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1.791759469
030409088800307043,2018-19,Amhara,0,1,0,1,2,2,0,0,0,2,1,1,1,0,2.48490665
030409088800307049,2018-19,Amhara,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.6931471806
030409088800307053,2018-19,Amhara,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1.609437912
030409088800307061,2018-19,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
030409088800307069,2018-19,Amhara,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1.609437912
030409088800307080,2018-19,Amhara,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1.609437912
030409088800307088,2018-19,Amhara,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1.791759469
030409088800307092,2018-19,Amhara,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
3041100903003,2011-12,Amhara,0,0,1,0,1,1,0,0,0,0,2,0,2,0,1.945910149
3041100903003,2013-14,Amhara,0,0,1,0,1,1,0,0,0,0,2,0,2,1,1.945910149
3041100903003,2015-16,Amhara,0,0,0,1,0,1,0,0,0,0,1,2,0,1,1.791759469
3041100903015,2011-12,Amhara,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1.609437912
3041100903015,2013-14,Amhara,2,0,1,0,1,0,1,1,1,0,0,1,0,1,2.197224577
3041100903015,2015-16,Amhara,2,0,0,1,0,1,1,0,1,0,0,0,1,1,2.079441542
3041100903028,2011-12,Amhara,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
3041100903028,2013-14,Amhara,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.098612289
3041100903042,2011-12,Amhara,0,0,0,2,0,1,0,0,0,1,1,0,1,0,1.791759469
3041100903042,2013-14,Amhara,0,0,0,2,0,1,0,0,0,0,1,1,1,0,1.791759469
3041100903042,2015-16,Amhara,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1.609437912
3041100903055,2011-12,Amhara,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1.386294361
3041100903055,2013-14,Amhara,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1.386294361
3041100903055,2015-16,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471806
3041100903068,2011-12,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471806
3041100903068,2013-14,Amhara,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1.386294361
3041100903068,2015-16,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
3041100903081,2011-12,Amhara,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
3041100903081,2013-14,Amhara,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1.609437912
3041100903081,2015-16,Amhara,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.098612289
3041100903095,2011-12,Amhara,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1.791759469
3041100903095,2013-14,Amhara,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1.791759469
3041100903095,2015-16,Amhara,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1.609437912
3041100903118,2011-12,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471806
3041100903118,2015-16,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
3041100903121,2011-12,Amhara,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.098612289
3041100903121,2013-14,Amhara,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1.791759469
3041100903121,2015-16,Amhara,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1.791759469
3041100903137,2011-12,Amhara,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.098612289
3041100903137,2013-14,Amhara,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1.609437912
3041100903137,2015-16,Amhara,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
3041100903160,2011-12,Amhara,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
3041100903160,2013-14,Amhara,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1.609437912
3041100903160,2015-16,Amhara,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1.386294361
3041200105014,2011-12,Amhara,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1.609437912
3041200105014,2013-14,Amhara,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1.945910149
3041200105014,2015-16,Amhara,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1.791759469
3041200105028,2011-12,Amhara,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
3041200105028,2013-14,Amhara,0,0,1,0,0,0,0,1,1,0,0,2,0,0,1.609437912
3041200105028,2015-16,Amhara,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1.791759469
3041200105042,2011-12,Amhara,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1.609437912
3041200105042,2013-14,Amhara,0,0,1,2,1,0,0,0,1,1,0,0,1,0,1.945910149
3041200105042,2015-16,Amhara,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1.609437912
3041200105056,2011-12,Amhara,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.098612289
3041200105056,2013-14,Amhara,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.098612289
3041200105056,2015-16,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
3041200105070,2011-12,Amhara,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.098612289
3041200105070,2013-14,Amhara,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.098612289
3041200105084,2011-12,Amhara,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1.386294361
3041200105084,2013-14,Amhara,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1.386294361
3041200105084,2015-16,Amhara,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1.098612289
3041200105098,2011-12,Amhara,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.098612289
3041200105098,2013-14,Amhara,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1.609437912
3041200105098,2015-16,Amhara,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1.609437912
3041200105112,2011-12,Amhara,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6931471806
3041200105112,2013-14,Amhara,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6931471806
3041200105112,2015-16,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3041200105126,2011-12,Amhara,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.098612289
3041200105126,2015-16,Amhara,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.098612289
3041200105140,2011-12,Amhara,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3041200105140,2013-14,Amhara,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
3041200105154,2011-12,Amhara,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
030412088800503008,2018-19,Amhara,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.098612289
030412088800503009,2018-19,Amhara,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.6931471806
030412088800503019,2018-19,Amhara,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1.609437912
030412088800503029,2018-19,Amhara,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1.386294361
030412088800503039,2018-19,Amhara,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1.386294361
030412088800503050,2018-19,Amhara,0,0,1,0,0,1,0,0,0,0,1,2,1,0,1.791759469
030412088800503060,2018-19,Amhara,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1.098612289
030412088800503071,2018-19,Amhara,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1.386294361
030412088800503081,2018-19,Amhara,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1.609437912
030412088800503082,2018-19,Amhara,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.098612289
030412088800503094,2018-19,Amhara,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1.791759469
030412088800503105,2018-19,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
3041402101006,2011-12,Amhara,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.098612289
3041402101006,2013-14,Amhara,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1.386294361
3041402101006,2015-16,Amhara,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1.609437912
3041402101025,2011-12,Amhara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3041402101025,2013-14,Amhara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3041402101025,2015-16,Amhara,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3041402101043,2011-12,Amhara,0,0,0,0,1,0,0,0,2,1,0,0,0,1,1.609437912
3041402101043,2013-14,Amhara,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1.791759469
3041402101043,2015-16,Amhara,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1.791759469
3041402101062,2011-12,Amhara,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1.791759469
3041402101062,2013-14,Amhara,0,1,0,0,0,1,0,0,1,1,2,0,0,1,1.945910149
3041402101062,2015-16,Amhara,0,0,1,0,0,1,0,0,1,1,2,0,0,0,1.945910149
3041402101080,2011-12,Amhara,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1.386294361
3041402101080,2013-14,Amhara,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1.386294361
3041402101080,2015-16,Amhara,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1.386294361
3041402101089,2011-12,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3041402101089,2013-14,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
3041402101089,2015-16,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6931471806
3041402101102,2011-12,Amhara,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1.098612289
3041402101102,2013-14,Amhara,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.386294361
3041402101102,2015-16,Amhara,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1.098612289
3041402101124,2011-12,Amhara,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1.945910149
3041402101124,2013-14,Amhara,0,0,2,1,0,1,1,0,0,0,0,1,1,1,1.945910149
3041402101124,2015-16,Amhara,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1.609437912
3041402101146,2011-12,Amhara,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
3041402101147,2011-12,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3041402101147,2013-14,Amhara,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6931471806
3041402101147,2015-16,Amhara,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6931471806
3041402101167,2011-12,Amhara,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1.098612289
3041402101167,2013-14,Amhara,1,1,0,0,2,1,0,0,0,0,0,1,0,0,1.791759469
3041402101167,2015-16,Amhara,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1.386294361
3041402101187,2011-12,Amhara,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
3041402101187,2013-14,Amhara,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
3041402101187,2015-16,Amhara,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
3041600204003,2011-12,Amhara,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1.609437912
3041600204003,2013-14,Amhara,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1.609437912
3041600204003,2015-16,Amhara,0,0,0,0,0,1,0,1,0,2,0,0,1,1,1.609437912
3041600204014,2011-12,Amhara,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.098612289
3041600204014,2013-14,Amhara,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.098612289
3041600204014,2015-16,Amhara,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1.386294361
3041600204025,2011-12,Amhara,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.098612289
3041600204025,2013-14,Amhara,0,0,0,0,0,1,0,2,2,0,0,0,1,0,1.791759469
3041600204025,2015-16,Amhara,0,0,0,0,1,0,0,2,2,1,0,0,1,0,1.945910149
3041600204044,2011-12,Amhara,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
3041600204044,2015-16,Amhara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3041600204062,2011-12,Amhara,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.6931471806
3041600204062,2013-14,Amhara,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1.609437912
3041600204062,2015-16,Amhara,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1.386294361
3041600204080,2011-12,Amhara,0,0,0,0,1,1,0,0,0,0,2,0,1,1,1.609437912
3041600204080,2013-14,Amhara,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1.945910149
3041600204080,2015-16,Amhara,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1.609437912
3041600204097,2011-12,Amhara,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.6931471806
3041600204097,2013-14,Amhara,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1.098612289
3041600204097,2015-16,Amhara,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
3041600204100,2011-12,Amhara,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6931471806
3041600204100,2013-14,Amhara,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3041600204100,2015-16,Amhara,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
3041600204119,2011-12,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3041600204119,2013-14,Amhara,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
3041600204119,2015-16,Amhara,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
3041600204137,2011-12,Amhara,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1.386294361
3041600204137,2013-14,Amhara,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1.609437912
3041600204137,2015-16,Amhara,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1.609437912
3041600204156,2011-12,Amhara,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.098612289
3041600204156,2013-14,Amhara,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.098612289
3041600204156,2015-16,Amhara,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1.386294361
3041600204175,2011-12,Amhara,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6931471806
3041600204175,2013-14,Amhara,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.098612289
3041600204175,2015-16,Amhara,0,0,0,0,1,0,0,0,2,0,0,0,1,1,1.386294361
030416088801301011,2018-19,Amhara,0,0,1,0,1,0,1,0,0,0,3,1,0,1,2.079441542
030416088801301027,2018-19,Amhara,0,0,0,0,1,0,1,0,0,0,0,2,1,0,1.791759469
030416088801301043,2018-19,Amhara,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.6931471806
030416088801301060,2018-19,Amhara,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.098612289
030416088801301076,2018-19,Amhara,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1.386294361
030416088801301092,2018-19,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.098612289
030416088801301109,2018-19,Amhara,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1.945910149
030416088801301128,2018-19,Amhara,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1.386294361
030416088801301145,2018-19,Amhara,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1.791759469
030416088801301162,2018-19,Amhara,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1.386294361
3041800309003,2015-16,Amhara,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1.098612289
3041800309009,2015-16,Amhara,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1.098612289
3041800309015,2015-16,Amhara,0,1,1,0,1,1,0,0,1,0,1,1,1,0,2.079441542
3041800309021,2015-16,Amhara,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.098612289
3041800309027,2015-16,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.6931471806
3041800309033,2015-16,Amhara,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1.945910149
3041800309045,2015-16,Amhara,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1.386294361
3041800309051,2015-16,Amhara,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.098612289
3041800309057,2015-16,Amhara,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471806
3041800309063,2015-16,Amhara,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1.098612289
3041800309069,2015-16,Amhara,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1.609437912
3041800309075,2015-16,Amhara,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3041800309081,2015-16,Amhara,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3041800309087,2015-16,Amhara,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3041800807009,2015-16,Amhara,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3041800807042,2015-16,Amhara,0,1,1,0,0,1,0,0,1,0,2,0,1,0,1.945910149
3041800807053,2015-16,Amhara,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.6931471806
3041800807086,2015-16,Amhara,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1.098612289
3041800807097,2015-16,Amhara,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.098612289
3041800807108,2015-16,Amhara,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1.791759469
3041800807119,2015-16,Amhara,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.098612289
3041800807130,2015-16,Amhara,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.098612289
3041800807152,2015-16,Amhara,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1.791759469
3041800807163,2015-16,Amhara,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1.386294361
030418010100309003,2013-14,Amhara,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.098612289
030418010100309009,2013-14,Amhara,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6931471806
030418010100309015,2013-14,Amhara,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1.945910149
030418010100309021,2013-14,Amhara,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.098612289
030418010100309027,2013-14,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.6931471806
030418010100309033,2013-14,Amhara,1,1,0,0,2,1,0,1,0,0,1,0,0,0,2.079441542
030418010100309039,2013-14,Amhara,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
030418010100309045,2013-14,Amhara,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
030418010100309051,2013-14,Amhara,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.098612289
030418010100309057,2013-14,Amhara,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1.098612289
030418010100309063,2013-14,Amhara,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1.098612289
030418010100309069,2013-14,Amhara,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1.609437912
030418010100309075,2013-14,Amhara,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
030418010100309081,2013-14,Amhara,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
030418010100309087,2013-14,Amhara,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
030418010100807009,2013-14,Amhara,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
030418010100807020,2013-14,Amhara,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
